ORF	Gene
YHR204W	MNL1
SPAC23A1.04c	mnl1
YER001W	MNN1
YDR245W	MNN10
YJL183W	MNN11
YBR015C	MNN2
YKL201C	MNN4
YJL186W	MNN5
YPL050C	MNN9
YGL068W	MNP1
YKL064W	MNR2
YJR131W	MNS1
YGL257C	MNT2
YIL014W	MNT3
YNR059W	MNT4
SPAC15E1.07c	moa1
YIL106W	MOB1
YFL034C-B	MOB2
SPAC821.07c	moc3
SPAC806.08c	mod21
YOR274W	MOD5
SPBC530.04	mod5
SPAC637.07	moe1
YJR074W	MOG1
YBL049W	MOH1
SPAC1527.01	mok11
SPBC32H8.13c	mok12
SPBC16D10.05	mok13
SPCC63.04	mok14
YGL124C	MON1
YNL297C	MON2
YPL082C	MOT1
YER068W	MOT2
SPAC16C9.04c	mot2
YMR070W	MOT3
YNL249C	MPA43
YOR177C	MPC54
YOR288C	MPD1
YOL088C	MPD2
SPAC4F10.13c	mpd2
YKL059C	MPE1
SPAC4G9.05	mpf1
YIR002C	MPH1
SPBC106.01	mph1
YDL247W	MPH2
YJR160C	MPH3
YJL066C	MPM1
YJR002W	MPP10
YNR024W	MPP6
SPBC725.02	mpr1
YDL028C	MPS1
YGL075C	MPS2
YJL019W	MPS3
YGL178W	MPT5
YCL061C	MRC1
SPAC694.06c	mrc1
YPR112C	MRD1
YMR224C	MRE11
YGL143C	MRF1
YDR033W	MRH1
YGL064C	MRH4
YPR118W	MRI1
YDL079C	MRK1
YPR079W	MRL1
YOR201C	MRM1
YGL136C	MRM2
SPBC2G2.15c	mrm2
YPL184C	MRN1
YDR347W	MRP1
YDL045W-A	MRP10
YGR084C	MRP13
YKL003C	MRP17
YPR166C	MRP2
YDR405W	MRP20
YBL090W	MRP21
YHL004W	MRP4
YKL167C	MRP49
YPL118W	MRP51
YNL005C	MRP7
YKL142W	MRP8
YDR116C	MRPL1
YNL284C	MRPL10
YDL202W	MRPL11
YKR006C	MRPL13
YLR312W-A	MRPL15
YBL038W	MRPL16
YNL252C	MRPL17
YNL185C	MRPL19
YKR085C	MRPL20
YNL177C	MRPL22
YOR150W	MRPL23
YMR193W	MRPL24
YGR076C	MRPL25
YBR282W	MRPL27
YDR462W	MRPL28
YMR024W	MRPL3
YKL138C	MRPL31
YCR003W	MRPL32
YMR286W	MRPL33
YDR322W	MRPL35
YBR122C	MRPL36
YBR268W	MRPL37
YKL170W	MRPL38
YML009c	MRPL39
SPBC4F6.08c	mrpl39
YML009C	MRPL39
YLR439W	MRPL4
YPL173W	MRPL40
YMR225C	MRPL44
SPBC56F2.14	mrpl44
YJL096W	MRPL49
YNR022C	MRPL50
YPR100W	MRPL51
YHR147C	MRPL6
YDR237W	MRPL7
YJL063C	MRPL8
YGR220C	MRPL9
YNR036C	MRPS12
YPL013C	MRPS16
YMR188C	MRPS17
YNL306W	MRPS18
YDR337W	MRPS28
YGR165W	MRPS35
YBR251W	MRPS5
YMR158W	MRPS8
YBR146W	MRPS9
YIR021W	MRS1
YOR334W	MRS2
SPBC25H2.08c	mrs2
YJL133W	MRS3
YKR052C	MRS4
YOR370C	MRS6
YKL009W	MRT4
SPBC11G11.03	mrt4
SPAC13G7.13c	msa1
YOR066W	MSA1
YKR077W	MSA2
YOR188W	MSB1
YGR014W	MSB2
YNL293W	MSB3
YOL112W	MSB4
YML128C	MSC1
SPAC343.11c	msc1
YDR205W	MSC2
YLR219W	MSC3
YOR354C	MSC6
YHR039C	MSC7
YPL104W	MSD1
SPBC13E7.06	msd1
YOL033W	MSE1
YPR047W	MSF1
YNL053W	MSG5
YHR120W	MSH1
SPAC13F5.01c	msh1
YOL090W	MSH2
SPBC19G7.01c	msh2
YCR092C	MSH3
SPAC8F11.03	msh3
YFL003C	MSH4
YDL154W	MSH5
YDR097C	MSH6
SPCC285.16c	msh6
YBR195C	MSI1
YNL073W	MSK1
YIR009W	MSL1
YLR116W	MSL5
YGR171C	MSM1
YOL116W	MSN1
YMR037C	MSN2
YKL062W	MSN4
YDR335W	MSN5
YNR049C	MSO1
YGR028W	MSP1
SPBC1718.06	msp1
YHR091C	MSR1
YMR023C	MSS1
SPAC222.05c	mss1
YMR164C	MSS11
YDR194C	MSS116
YPR134W	MSS18
YDL107W	MSS2
YDR208W	MSS4
YLR203C	MSS51
SPAC25B8.04c	mss51
YKL194C	MST1
SPAC17G8.13c	mst2
YGL051W	MST27
YAR033W	MST28
YDR268W	MSW1
YPL097W	MSY1
YJL123C	MTC1
YKL098W	MTC2
YGL226W	MTC3
YBR255W	MTC4
YDR128W	MTC5
YHR151C	MTC6
YEL033W	MTC7
YKR080W	MTD1
YMR228W	MTF1
YDL044C	MTF2
YMR097C	MTG1
SPBC25B2.04c	mtg1
YHR168W	MTG2
YDR277C	MTH1
YGR023W	MTL1
YGR257C	MTM1
YGL236C	MTO1
SPCC417.07c	mto1
SPBC902.06	mto2
YNL063W	MTQ1
YDR140W	MTQ2
YOR160W	MTR10
YKL186C	MTR2
YGR158C	MTR3
YJL050W	MTR4
YAL034W-A	MTW1
YMR100W	MUB1
YIR019C	FLO11
YBR119W	MUD1
YKL074C	MUD2
SPCC11E10.03	mug1
SPAC57A10.04	mug10
SPBC16E9.07	mug100
SPAC22A12.02c	mug103
SPAC25H1.04	mug105
SPAC26F1.05	mug106
SPAC29A4.12c	mug108
SPAC2E1P5.02c	mug109
SPBC2G2.10c	mug110
SPCC31H12.06	mug111
SPCC338.02	mug112
SPAC3F10.05c	mug113
SPAC4F8.08	mug114
SPAC56F8.14c	mug115
SPAC5D6.10c	mug116
SPCC645.11c	mug117
SPAC13C5.06c	mug121
SPCC1682.15	mug122
SPCC16C4.17	mug123
SPBC19C2.06c	mug124
SPAC1A6.08c	mug125
SPAC4F10.08	mug126
SPAC8C9.09c	mug129
SPAC8F11.05c	mug130
SPBC1861.06c	mug131
SPAC11G7.06c	mug132
SPAC10F6.16	mug134
SPBC4C3.08	mug136
SPCC1919.11	mug137
SPACUNK4.12c	mug138
SPBC359.06	mug14
SPAC167.06c	mug143
SPCC1235.12c	mug146
SPBC56F2.06	mug147
SPAC57A10.06	mug15
SPCC1322.07c	mug150
SPAC3H1.03	mug151
SPACUNK4.19	mug153
SPCC4G3.11	mug154
SPAC12B10.16c	mug157
SPBC1604.01	mug158
SPBC25H2.14	mug16
SPAC1F3.09	mug161
SPAC11H11.02c	mug162
SPCC1620.03	mug163
SPBC25B2.07c	mug164
SPAC5D6.02c	mug165
SPBC651.06	mug166
SPBC660.09	mug168
SPCP1E11.03	mug170
SPBC3H7.14	mug176
SPAC630.15	mug177
SPBC2G2.07c	mug178
SPAC823.16c	mug179
SPBPB2B2.02	mug180
SPAC15A10.05c	mug182
SPAC6G9.03c	mug183
SPBC1773.09c	mug184
SPAC6B12.08	mug185
SPBC14F5.11c	mug186
SPCP31B10.06	mug190
SPAC3C7.05c	mug191
SPBC106.08c	mug2
SPBC36B7.06c	mug20
SPCC74.09	mug24
SPCC417.06c	mug27
SPAC343.07	mug28
SPBP8B7.27	mug30
SPCC1739.10	mug33
SPAC22H12.01c	mug35
SPBC31F10.05	mug37
SPCC584.12	mug42
SPBP8B7.04	mug45
SPAC14C4.08	mug5
SPAC1834.09	mug51
SPCC1620.04c	mug55
SPAC26H5.11	mug56
SPBC146.10	mug57
SPAC630.09c	mug58
SPAC22F3.04	mug62
SPAC8C9.16c	mug63
SPAC56F8.05c	mug64
SPAC1296.04	mug65
SPAC25H1.03	mug66
SPAPYUG7.06	mug67
SPAC6C3.07	mug68
SPAC24C9.05c	mug70
SPBC577.12	mug71
SPCC31H12.02c	mug73
SPAC32A11.01	mug8
SPBC1D7.03	mug80
SPBC13G1.10c	mug81
SPAC589.11	mug82
SPAC5D6.09c	mug86
SPCC70.09c	mug9
SPBC32H8.06	mug93
SPAC10F6.07c	mug94
SPAC1250.02	mug95
SPBC1271.06c	mug96
SPBC146.11c	mug97
SPBC15D4.12c	mug98
SPAC1610.04	mug99
YPL070W	MUK1
YBR057C	MUM2
YOR298W	MUM3
YGR055W	MUP1
YHL036W	MUP3
YGR007W	ECT1
SPAC6B12.02c	mus7
YDR386W	MUS81
SPCC4G3.05c	mus81
YGR206W	MVB12
YNR043W	MVD1
YMR004W	MVP1
SPAC3A11.06	mvp1
YER042W	MXR1
YCL033C	MXR2
SPAC26A3.02	myh1
YHR023W	MYO1
SPBC146.13c	myo1
YOR326W	MYO2
YKL129C	MYO3
YAL029C	MYO4
YMR109W	MYO5
SPBC2D10.14c	myo51
SPCC1919.10c	myo52
SPAC4A8.05c	myp2
SPCC338.07c	naa15
SPCC16C4.12	naa20
SPBC15D4.06	naa30
SPBC947.03c	naa38
SPCC825.04c	naa40
SPCC663.13c	naa50
YGL122C	NAB2
YPL190C	NAB3
SPAC3H8.09c	nab3
YML117W	NAB6
YNL124W	NAF1
YLR382C	NAM2
YMR080C	NAM7
YHR086W	NAM8
YNL137C	NAM9
YPL126W	NAN1
YKR048C	NAP1
SPCC364.06	nap1
SPBC2D10.11c	nap2
YNL240C	NAR1
YIL007C	NAS2
YGR232W	NAS6
YDL040C	NAT1
YGR147C	NAT2
YPR131C	NAT3
YMR069W	NAT4
YOR253W	NAT5
YOL070C	NBA1
YHR199C-A	NBL1
YLR457C	NBP1
YDR162C	NBP2
YGL091C	NBP35
SPBC6B1.09c	nbs1
YPR155C	NCA2
YJL116C	NCA3
YDR397C	NCB2
YJL205C	NCE101
YPR149W	NCE102
YNL036W	NCE103
YBL024W	NCL1
YHR042W	NCP1
YPL006W	NCR1
SPAC18B11.04	ncs1
YNL119W	NCS2
YGL211W	NCS6
YML031W	NDC1
YOR372C	NDD1
YMR145C	NDE1
YDL085W	NDE2
YML120C	NDI1
YOL104C	NDJ1
SPAC806.07	ndk1
YLR254C	NDL1
YHR124W	NDT80
YLR265C	NEJ1
YHR004C	NEM1
SPBC3B8.10c	nem1
YIL048W	NEO1
SPBC17D11.01	nep1
SPBC32H8.02c	nep2
YJL076W	NET1
YPL226W	NEW1
YOR156C	NFI1
YCL017C	NFS1
SPBC21D10.11c	nfs1
YKR103W	NFT1
YKL040C	NFU1
YDR176W	NGG1
SPBC28F2.10c	ngg1
YOL042W	NGL1
YMR285C	NGL2
YML118W	NGL3
YBR212W	NGR1
YLR138W	NHA1
YDL002C	NHP10
YDL208W	NHP2
SPAC57A10.09c	nhp6
YPR052C	NHP6A
YBR089C-A	NHP6B
SPAC10F6.08c	nht1
YDR456W	NHX1
SPCC1884.02	nic1
YFR002W	NIC96
SPBC23G7.04c	nif1
YGL221C	NIF3
YMR309C	NIP1
YPL174C	NIP100
YPL211W	NIP7
YNL078W	NIS1
YIL164C	NIT1
YJL126W	NIT2
YLR351C	NIT3
YDR383C	NKP1
YLR315W	NKP2
YLR328W	NMA1
YNL123W	NMA111
YGR010W	NMA2
YHR077C	NMD2
YHR170W	NMD3
YLR363C	NMD4
YJR132W	NMD5
YLR195C	NMT1
SPCC1223.02	nmt1
YJR112W	NNF1
YGR089W	NNF2
YLR285W	NNT1
SPAC8F11.09c	nnt1
YOR056C	NOB1
YOR206W	NOC2
YLR002C	NOC3
YPR144C	NOC4
YPL093W	NOG1
YNR053C	NOG2
YDL014W	NOP1
YHR072W-A	NOP10
YOL041C	NOP12
SPAC16E8.06c	nop12
YNL175C	NOP13
YDL148C	NOP14
YNL110C	NOP15
YER002W	NOP16
SPBC1539.10	nop16
YNL061W	NOP2
YPL043W	NOP4
SPBC9B6.07	nop52
YPL146C	NOP53
YLR197W	NOP56
YOR310C	NOP58
YDL213C	NOP6
YGR103W	NOP7
YOL144W	NOP8
YJL010C	NOP9
SPCC4G3.15c	not2
YIL038C	NOT3
SPAC1B3.05	not3
YPR072W	NOT5
YJR072C	NPA3
YDL046W	NPC2
YDR432W	NPL3
YBR170C	NPL4
YMR091C	NPL6
YCR026C	NPP1
SPCC1739.14	npp106
YEL016C	NPP2
YNL183C	NPR1
YEL062W	NPR2
SPAC23H3.03c	npr2
YHL023C	NPR3
YOR209C	NPT1
YGL067W	NPY1
YGR043C	NQM1
YNL251C	NRD1
SPAC2F7.11	nrd1
SPBC21B10.04c	nrf1
YDR043C	NRG1
YBR066C	NRG2
YNL129W	NRK1
SPBC20F10.05	nrl1
YNR009W	NRM1
SPBC16A3.07c	nrm1
SPCC4B3.07	nro1
YDL167C	NRP1
YOR071C	NRT1
YGL111W	NSA1
YER126C	NSA2
YLR007W	NSE1
YDR288W	NSE3
YDL105W	NSE4
YML023C	NSE5
SPBC651.10	nse5
SPAC11E3.08c	nse6
YHR133C	NSG1
YNL156C	NSG2
SPAC3G9.01	nsk1
YPL233W	NSL1
YJL041W	NSP1
YGR159C	NSR1
YNL091W	NST1
YJR062C	NTA1
SPBC23E6.03c	nta1
YBR188C	NTC20
YML059C	NTE1
SPCC4B3.04c	nte1
YER009W	NTF2
YAL015C	NTG1
YOL043C	NTG2
YDR001C	NTH1
SPAC30D11.07	nth1
YBR001C	NTH2
YPR031W	NTO1
SPBC17D11.04c	nto1
SPBC660.07	ntp1
YKR022C	NTR2
YJL208C	NUC1
YOR373W	NUD1
YOL069W	NUF2
YER006W	NUG1
YDR150W	NUM1
YOR098C	NUP1
YKL068W	NUP100
YMR047C	NUP116
YKL057C	NUP120
SPBP35G2.06c	nup131
SPAC1805.04	nup132
YKR082W	NUP133
YGL092W	NUP145
SPAC890.06	nup155
YER105C	NUP157
YIL115C	NUP159
YBL079W	NUP170
SPAP27G11.10c	nup184
YML103C	NUP188
YJL039C	NUP192
YLR335W	NUP2
SPAC4F10.18	nup37
SPAC19E9.01c	nup40
YDR192C	NUP42
YGL172W	NUP49
YMR153W	NUP53
YGR119C	NUP57
YAR002W	NUP60
SPCC285.13c	nup60
SPCC18B5.07c	nup61
YJL061W	NUP82
SPBC13A2.02	nup82
YDL116W	NUP84
YJR042W	NUP85
YDL089W	NUR1
YDL193W	NUS1
YGL151W	NUT1
YPR168W	NUT2
SPBC31F10.09c	nut2
YHR195W	NVJ1
SPAPB1A10.03	nxt1
SPBP8B7.11	nxt3
YLR093C	NYV1
YKL120W	OAC1
SPAC139.02c	oac1
YAL051W	OAF1
YKR064W	OAF3
YKL055C	OAR1
YPL052W	OAZ1
SPAC3C7.14c	obr1
YNL099C	OCA1
YNL056W	OCA2
SPCC1020.10	oca2
SPBC15C4.01c	oca3
YCR095C	OCA4
YHL029C	OCA5
YDR067C	OCA6
SPCC16A11.10c	oca8
YGL038C	OCH1
YPL134C	ODC1
YOR222W	ODC2
SPBC6B1.08c	ofd1
SPAP8A3.02c	ofd2
YML060W	OGG1
SPAC22A12.07c	ogm1
SPBC16C6.09	ogm4
YGR179C	OKP1
YBR025C	OLA1
YGL055W	OLE1
YBR230C	OM14
YIL136W	OM45
YKR087C	OMA1
SPAP14E8.04	oma1
SPBC19C7.12c	omh1
SPBC16H5.09c	omh2
SPCC777.07	omh3
SPBC1773.08c	omh4
SPBC32H8.08c	omh5
YDR316W	OMS1
SPAC27D7.04	omt2
YHL020C	OPI1
YOL032W	OPI10
YPR044C	OPI11
YJR073C	OPI3
YDL096C	OPI6
YDR360W	OPI7
YKR035C	OPI8
YLR338W	OPI9
YJL212C	OPT1
YPR194C	OPT2
YBR129C	OPY1
YPR075C	OPY2
YML065W	ORC1
YBR060C	ORC2
YLL004W	ORC3
YPR162C	ORC4
YNL261W	ORC5
YHR118C	ORC6
YGR038W	ORM1
YLR350W	ORM2
YOR130C	ORT1
YAR044W	OSH1
YDL019C	OSH2
YHR073W	OSH3
YKR003W	OSH6
YHR001W	OSH7
YJR051W	OSM1
SPAC17A2.05	osm1
YJL002C	OST1
YOR103C	OST2
YOR085W	OST3
YDL232W	OST4
YGL226C-A	OST5
YML019W	OST6
YOR255W	OSW1
YLR054C	OSW2
YMR148W	OSW5
YFL044C	OTU1
SPAC24C9.14	otu1
YHL013C	OTU2
SPAC1952.03	otu2
YER154W	OXA1
SPAC9G1.04	oxa101
SPBP4H10.03	oxa102
YPL196W	OXR1
YHR179W	OYE2
YPL171C	OYE3
YDR071C	PAA1
YER165W	PAB1
SPAC227.07c	pab1
SPBC16E9.12c	pab2
SPAC57A7.04c	pabp
YOR269W	PAC1
YGR078C	PAC10
SPAC3H8.07c	pac10
YDR488C	PAC11
YER007W	PAC2
SPAC31G5.11	pac2
YDR538W	PAD1
YBR279W	PAF1
YMR165C	PAH1
YMR174C	PAI3
SPCP1E11.04c	pal1
YDR251W	PAM1
YJL104W	PAM16
YKR065C	PAM17
SPAC167.04	pam17
YLR008C	PAM18
YIR006C	PAN1
SPAC25G10.09c	pan1
YGL094C	PAN2
YKL025C	PAN3
YHR063C	PAN5
YIL145C	PAN6
YKR002W	PAP1
SPAC1783.07c	pap1
YOL115W	PAP2
SPCC188.02	par1
SPAC6F12.12	par2
YDL173W	PAR32
SPBC17A3.10	pas4
YCR077C	PAT1
YJL223C	PAU1
YDR542W	PAU10
YGL261C	PAU11
YGR294W	PAU12
YHL046C	PAU13
YIL176C	PAU14
YIR041W	PAU15
YKL224C	PAU16
YLL025W	PAU17
YLL064C	PAU18
YMR325W	PAU19
YEL049W	PAU2
YOL161C	PAU20
YOR394W	PAU21
YPL282C	PAU22
YCR104W	PAU3
YLR461W	PAU4
YFL020C	PAU5
YNR076W	PAU6
YAR020C	PAU7
YAL068C	PAU8
YBL108C-A	PAU9
YLR199C	PBA1
YNL015W	PBI2
YCL052C	PBN1
YGR178C	PBP1
YBR233W	PBP2
YDL053C	PBP4
YJL128C	PBS2
YBR094W	PBY1
YBR295W	PCA1
SPCC1840.04	pca1
YKR095W-A	PCC1
YLR151C	PCD1
SPAC6G9.05	pcd1
SPBC29A10.03c	pcf1
YDR228C	PCF11
SPAC26H5.03	pcf2
SPAC25H1.06	pcf3
SPBC32F12.06	pch1
YBR186W	PCH2
YIL071C	PCI8
YKR097W	PCK1
SPAC17G8.14c	pck1
YNL289W	PCL1
SPBC1683.10c	pcl1
YGL134W	PCL10
YDL127W	PCL2
YHR071W	PCL5
YER059W	PCL6
YIL050W	PCL7
YPL219W	PCL8
YDL179W	PCL9
YEL058W	PCM1
SPAC869.08	pcm2
YGR101W	PCP1
SPAC21E11.03c	pcr1
SPAC11E3.03	pcs1
YBR222C	PCS60
YGR202C	PCT1
YER178W	PDA1
YBR221C	PDB1
SPBC30D10.13c	pdb1
YLR044C	PDC1
YDR081C	PDC2
YLR134W	PDC5
YGR087C	PDC6
YGL248W	PDE1
YOR360C	PDE2
YPR002W	PDH1
SPCC1235.08c	pdh1
YCL043C	PDI1
SPBC3D6.13c	pdi2
SPBC29A3.13	pdp1
YGL013C	PDR1
SPAPB24D3.09c	pdr1
YOR328W	PDR10
YIL013C	PDR11
YPL058C	PDR12
YDR406W	PDR15
YNL231C	PDR16
YNL264C	PDR17
YNR070W	PDR18
YBL005W	PDR3
YOR153W	PDR5
YLR266C	PDR8
YDR113C	PDS1
YMR076C	PDS5
SPAC110.02	pds5
SPAC27F1.08	pdt1
YGR193C	PDX1
SPCC1259.09c	pdx1
YBR035C	PDX3
YER149C	PEA2
SPCC16C4.11	pef1
YGR058W	PEF1
SPBC543.07	pek1
YBL017C	PEP1
YOR036W	PEP12
YLR148W	PEP3
SPCC790.02	pep3
YPL154C	PEP4
YMR231W	PEP5
YDR323C	PEP7
SPAC17G6.08	pep7
YJL053W	PEP8
YCR044C	PER1
SPAP7G5.06	per1
YFR023W	PES4
YKR046C	PET10
YDR079W	PET100
YMR257C	PET111
YBL080C	PET112
YER058W	PET117
YER153C	PET122
YOR158W	PET123
YOR017W	PET127
SPCC1183.04c	pet127
YJL023C	PET130
YCR020C	PET18
YJR034W	PET191
YPL159C	PET20
YLR067C	PET309
YNR045W	PET494
YGR222W	PET54
YNL003C	PET8
YBL030C	PET9
YKL197C	PEX1
SPCC553.03	pex1
YDR265W	PEX10
YOL147C	PEX11
SPBC582.09	pex11
YMR026C	PEX12
YLR191W	PEX13
SPAC3C7.10	pex13
YGL153W	PEX14
SPBC13G1.03c	pex14
YOL044W	PEX15
YNL214W	PEX17
YHR160C	PEX18
YDL065C	PEX19
YJL210W	PEX2
YGR239C	PEX21
YAL055W	PEX22
YPL112C	PEX25
YOR193W	PEX27
YHR150W	PEX28
YDR479C	PEX29
YDR329C	PEX3
YLR324W	PEX30
YGR004W	PEX31
YBR168W	PEX32
YGR133W	PEX4
YDR244W	PEX5
SPBC725.07	pex5
YNL329C	PEX6
SPAC17A5.01	pex6
YDR142C	PEX7
SPAC17D4.01	pex7
YGR077C	PEX8
YNL326C	PFA3
SPBC2F12.15c	pfa3
YOL003C	PFA4
YDR459C	PFA5
SPBC691.01	pfa5
YJL179W	PFD1
YGR240C	PFK1
YMR205C	PFK2
YIL107C	PFK26
YOL136C	PFK27
YHR185C	PFS1
YNL317W	PFS2
YOR122C	PFY1
YNL158W	PGA1
YNL149C	PGA2
YML125C	PGA3
YPL206C	PGC1
YGL025C	PGD1
YBR196C	PGI1
YCR012W	PGK1
YKL127W	PGM1
YMR105C	PGM2
YMR278W	PRM15
SPCC1259.10	pgp1
SPBC16D10.03	pgp2
YCL004W	PGS1
SPAC29B12.10c	pgt1
YJR153W	PGU1
YNL316C	PHA2
SPBC30D10.16	pha2
YGR132C	PHB1
SPAC1782.06c	phb1
YGR231C	PHB2
SPCC1322.16	phb2
YKL043W	PHD1
YDR281C	PHM6
YOL084W	PHM7
YER037W	PHM8
SPBP4G3.02	pho1
YAR071W	PHO11
YHR215W	PHO12
YDL236W	PHO13
YDL106C	PHO2
SPBC15D4.15	pho2
YNL097C	PHO23
YBR092C	PHO3
YFR034C	PHO4
SPBC428.03c	pho4
YBR093C	PHO5
YDR481C	PHO8
YOL001W	PHO80
YGR233C	PHO81
YML123C	PHO84
YPL031C	PHO85
YJL117W	PHO86
YCR037C	PHO87
YBR106W	PHO88
YBR296C	PHO89
YJL198W	PHO90
YNR013C	PHO91
SPBC725.11c	php2
SPAC23C11.08	php3
SPBC3B8.02	php5
YOR386W	PHR1
YJL097W	PHS1
SPBC11B10.10c	pht1
SPAC32A11.03c	phx1
YDR313C	PIB1
YGL023C	PIB2
YER053C	PIC2
YML061C	PIF1
YLR273C	PIG1
YIL045W	PIG2
YHR034C	PIH1
YNL267W	PIK1
YGR086C	PIL1
YBL022C	PIM1
YOR104W	PIN2
YPR154W	PIN3
YBL051C	PIN4
YOR363C	PIP2
YKL164C	PIR1
YKL163W	PIR3
YPR113W	PIS1
SPAC3C7.06c	pit1
SPBC106.10	pka1
YBL105C	PKC1
YDR490C	PKH1
YOL100W	PKH2
YDR466W	PKH3
SPAC3A11.14c	pkl1
YIL042C	PKP1
SPAC644.11c	pkp1
YGL059W	PKP2
YMR123W	PKR1
SPBP23A10.02	pkr1
SPCC126.02c	pku70
SPBC543.03c	pku80
YMR008C	PLB1
SPAC1A6.04c	plb1
YMR006C	PLB2
YOL011W	PLB3
YPL268W	PLC1
SPAC22F8.11	plc1
SPBC106.11c	plg7
SPBC776.14	plh1
SPAC1687.05	pli1
YDR501W	PLM2
YDR183W	PLP1
SPAC2F3.12c	plp1
YOR281C	PLP2
SPAC9E9.11	plr1
YGL008C	PMA1
YPL036W	PMA2
YGL006W	PMC1
SPAC2F7.04	pmc2
SPAC17C9.05c	pmc3
YER132C	PMD1
SPCC663.03	pmd1
YER003C	PMI40
SPBC119.08	pmk1
YLR016C	PML1
YML107C	PML39
YCR024C-A	PMP1
SPBC1685.01	pmp1
YEL017C-A	PMP2
YDR276C	PMP3
SPBC713.11c	pmp3
SPCC1183.09c	pmp31
YGL167C	PMR1
SPBC31E1.02c	pmr1
YNL082W	PMS1
SPAC19G12.02c	pms1
YDL095W	PMT1
SPBC19C2.02	pmt1
YAL023C	PMT2
YOR321W	PMT3
SPBC365.06	pmt3
YJR143C	PMT4
YDL093W	PMT5
YGR199W	PMT6
YKL128C	PMU1
YGL037C	PNC1
SPBC365.20c	pnc1
YPL096W	PNG1
SPAC3G9.08	png1
SPBC1709.11c	png2
SPAC23C11.04c	pnk1
SPAC26F1.02	pnn1
YOR145C	PNO1
YLR209C	PNP1
YOR161C	PNS1
YOR266W	PNT1
SPAC17C9.08	pnu1
YBR022W	POA1
YML069W	POB3
SPBC609.05	pob3
YPL144W	POC4
SPBC1703.06	pof10
SPAC29E6.01	pof11
SPBC56F2.01	pof12
SPBC1271.01c	pof13
SPAC13D6.01	pof14
SPBC25B2.11	pof2
SPCC338.16	pof3
SPBC29A3.08	pof4
SPAC6F6.02c	pof5
SPCC1827.08c	pof7
SPAC17G6.17	pof8
SPBC3H7.06c	pof9
YIL122W	POG1
SPCC24B10.22	pog1
YNL102W	POL1
YBL035C	POL12
YNL262W	POL2
YDL102W	POL3
YBR088C	POL30
YJR006W	POL31
YJR043C	POL32
YCR014C	POL4
SPAC2F7.06c	pol4
YEL055C	POL5
SPAC2F7.03c	pom1
YMR129W	POM152
SPBC29A10.07	pom152
SPAC16C9.07	pom2
YLR018C	POM34
SPAC1002.02	pom34
YNL221C	POP1
YNR052C	POP2
SPAC4D7.03	pop2
YNL282W	POP3
SPBC21B10.05c	pop3
YBR257W	POP4
YAL033W	POP5
YGR030C	POP6
YBR167C	POP7
YBL018C	POP8
YNL055C	POR1
YIL114C	POR2
YPL188W	POS5
SPAC323.01c	pos5
YIL160C	POT1
YGL205W	POX1
SPAC19G12.13c	poz1
YHR026W	VMA16
SPAC823.15	ppa1
YMR267W	PPA2
SPBC16H5.07c	ppa2
SPBP4H10.04	ppb1
YHR075C	PPE1
SPCC1739.12	ppe1
YNR032W	PPG1
YDL134C	PPH21
YDL188C	PPH22
YDR075W	PPH3
SPBC28F2.03	ppi1
SPAC110.01	ppk1
SPAC2C4.14c	ppk11
SPAC3H1.13	ppk13
SPAC4G8.05	ppk14
SPAC823.03	ppk15
SPAC890.03	ppk16
SPAC12B10.14c	ppk2
SPBC1778.10c	ppk21
SPBC1861.09	ppk22
SPBC18H10.15	ppk23
SPBC21.07c	ppk24
SPBC32C12.03c	ppk25
SPBC336.14c	ppk26
SPBC337.04	ppk27
SPBC557.04	ppk29
SPAC15A10.13	ppk3
SPBC6B1.02	ppk30
SPBC725.06c	ppk31
SPBP23A10.10	ppk32
SPCC162.10	ppk33
SPCC1919.01	ppk34
SPCP1E11.02	ppk38
SPAC1805.01c	ppk6
SPAC22G7.08	ppk8
SPAC23H4.02	ppk9
YDR435C	PPM1
YOL141W	PPM2
YDR452W	PPN1
YPL179W	PPQ1
YLR014C	PPR1
SPBC1604.02c	ppr1
SPAC21E11.04	ppr1
SPBC18H10.11c	ppr2
SPBC19G7.07c	ppr3
SPAC8C9.06c	ppr4
SPAC1093.01	ppr5
SPCC11E10.04	ppr6
SPBC16A3.03c	ppr7
SPBC1289.06c	ppr8
YBR276C	PPS1
YGR123C	PPT1
SPAC56F8.04c	ppt1
YPL148C	PPT2
YHR201C	PPX1
YML016C	PPZ1
YDR436W	PPZ2
YEL060C	PRB1
YMR297W	PRC1
YCL057W	PRD1
YER012W	PRE1
YOR362C	PRE10
YPR103W	PRE2
YJL001W	PRE3
YFR050C	PRE4
YMR314W	PRE5
YOL038W	PRE6
SPBC106.16	pre6
YBL041W	PRE7
YML092C	PRE8
YGR135W	PRE9
YIR008C	PRI1
YKL045W	PRI2
YIL095W	PRK1
YNL279W	PRM1
SPAP7G5.03	prm1
YJL108C	PRM10
YIL037C	PRM2
YPL192C	PRM3
YPL156C	PRM4
YIL117C	PRM5
YML047C	PRM6
YDL039C	PRM7
YGL053W	PRM8
YAR031W	PRM9
YDR300C	PRO1
YOR323C	PRO2
YER023W	PRO3
YDL043C	PRP11
YKR086W	PRP16
SPBC6B1.10	prp17
YGR006W	PRP18
YLL036C	PRP19
YNR011C	PRP2
YJL203W	PRP21
YER013W	PRP22
